CCN,CNH,NOMBRE,COMUNIDAD_AUTONOMA,PROVINCIA,MUNICIPIO,DIRECCION,CODIGO_POSTAL,TELEFONO,NUMERO_DE_CAMAS,TIPO_DE_CENTRO,DEPENDENCIA,OBSERVACIONES,CONCIERTO,ACREDITACION_DOCENTE
908005216,81213,CENTRE GERIATRIC DEL MARESME,CATALUÑA,BARCELONA,Mataró,CALLE LEPANT 13-21,8301,937965003,125,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005217,80863,HOSPITAL DE SANT JOAN DE DEU (MANRESA),CATALUÑA,BARCELONA,Manresa,CALLE DOCTOR  JOAN  SOLER 1-3,8243,938732550,280,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),SI
908005218,81304,RESIDENCIA PUIG-REIG,CATALUÑA,BARCELONA,Puig-reig,CALLE LLOBREGAT 75,8692,938380045,30,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005219,81287,RESIDENCIA L'ESTADA,CATALUÑA,BARCELONA,Sant Andreu de Llavaneres,CAMINO DE LA MASIA S/N,8392,937926612,60,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005220,81311,RESIDENCIA SANTA SUSANNA,CATALUÑA,BARCELONA,Caldes de Montbui,CALLE FONT I BOET 16,8140,938654994,75,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005221,81350,CENTRE POLIVALENT CAN FOSC,CATALUÑA,BARCELONA,"Ametlla del Vallès, L'",CARRETERA DE LLERONA S/N,8480,938432786,56,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005225,81379,HOSPITAL SOCIOSANITARI MUTUAM GUELL,CATALUÑA,BARCELONA,Barcelona,CALLE MARE DE DEU DE LA SALUT 49,8024,932133400,167,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),SI
908005226,81616,COMUNITAT TERAPEUTICA ARENYS DE MUNT,CATALUÑA,BARCELONA,Arenys de Munt,CARRETERA BARRI ORIENT  CAN ZARIQUIEY 26,8358,937938006,42,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),NO
908005227,81402,"MUTUA DE GRANOLLERS, MUTUA DE PREVISIO SOCIAL A PRIMA FIXA",CATALUÑA,BARCELONA,Granollers,PLAZA PAU CASALS S/N,8402,938708099,20,Hospitales Generales,PRIVADOS,,Sin concierto,NO
908005228,81728,HOSPITAL GENERAL PENITENCIARI,CATALUÑA,BARCELONA,Terrassa,CARRETERA TORREBONICA S/N,8227,937317861,32,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Sin concierto,NO
908005229,81430,HOSPITAL COMARCAL DE L'ALT PENEDES.,CATALUÑA,BARCELONA,Vilafranca del Penedès,CALLE ESPIRALL S/N,8720,938180440,144,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
908005230,81461,INSTITUT CATALA D'ONCOLOGIA - HOSPITAL DURAN I REYNALS,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",AVENIDA GRAN VIA 203,8908,933357011,126,Hospitales especializados,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
908005231,81458,APTIMA CENTRE CLINIC - MUTUA DE TERRASSA,CATALUÑA,BARCELONA,Terrassa,PLAZA DOCTOR ROBERT 5,8221,937365072,70,Hospitales Generales,PRIVADOS,,Sin concierto,NO
908005232,81483,SAR MONT MARTI,CATALUÑA,BARCELONA,Puig-reig,CARRETERA CASSERRES (ABANS PO. LA SALA S/N) 1,8692,938290138,20,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005234,81496,REGINA SAR,CATALUÑA,BARCELONA,Barcelona,CALLE MARE DE DEU DEL COLL 22-30,8023,932848635,12,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005236,81568,ITA MARESME,CATALUÑA,BARCELONA,Argentona,CALLE BARO DE VIVER 58,8310,937530062,77,Hospitales especializados,PRIVADOS,,Sin concierto,NO
908005237,81326,HOSPITAL DE MATARO,CATALUÑA,BARCELONA,Mataró,CARRETERA CIRERA 230,8304,937417700,402,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
908005238,81574,CLINICA LLURIA,CATALUÑA,BARCELONA,Barcelona,PASAJE MERCADER 14,8008,934882142,40,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),NO
908005239,81537,CENTRE VALLPARADIS,CATALUÑA,BARCELONA,Terrassa,CALLE SANT ANTONI 52,8221,937365030,81,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),SI
908005240,81580,ANTIC HOSPITAL DE SANT JAUME I SANTA MAGDALENA,CATALUÑA,BARCELONA,Mataró,CALLE HOSPITAL 29-31,8301,937582800,70,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
908005241,81593,PARC SANITARI SANT JOAN DE DEU - NUMANCIA,CATALUÑA,BARCELONA,Barcelona,CALLE NUMANCIA 7-13,8029,933249600,159,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),SI
908005242,81739,CENTRE SOCIOSANITARI DE L'HOSPITALET - CONSORCI SANITARI INTEGRAL,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",AVENIDA JOSEP MOLINS 41,8906,934407500,123,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
908005243,81605,PRYTANIS HOSPITALET CENTRE SOCIOSANITARI,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",CALLE APRESTADORA 43-45,8902,932988090,97,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005245,81706,CENTRE COLLSEROLA MUTUAL,CATALUÑA,BARCELONA,Barcelona,"PASEO VALL D'HEBRON, 159",8035,933613900,34,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005247,81649,HOSPITAL SOCIOSANITARI PERE VIRGILI,CATALUÑA,BARCELONA,Barcelona,AVENIDA VALLCARCA 169-205,8023,932594000,366,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
908005248,81661,BENITO MENNI COMPLEX ASSISTENCIAL EN SALUT MENTAL,CATALUÑA,BARCELONA,Granollers,CALLE FRANCESC RIBAS 59,8402,938425035,30,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),NO
908005250,81694,INSTITUT CATALA D'ONCOLOGIA - HOSPITAL GERMANS TRIAS I PUJOL,CATALUÑA,BARCELONA,Badalona,CARRETERA CANYET S/N,8916,934651200,36,Hospitales especializados,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
908005251,81672,HOSPITAL  SANITAS CIMA,CATALUÑA,BARCELONA,Barcelona,PASEO MANUEL GIRONA 33,8034,935522700,83,Hospitales Generales,PRIVADOS,,Sin concierto,NO
908005252,81683,PARC SANITARI SANT JOAN DE DEU - BRIANS 1.,CATALUÑA,BARCELONA,Sant Esteve Sesrovires,"CARRETERA DE MARTORELL A CAPELLADES ,",8635,937758000,150,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),SI
908005253,81885,HOSPITAL D'IGUALADA,CATALUÑA,BARCELONA,Igualada,AVENIDA CATALUNYA 11,8700,938075500,280,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
908005255,81717,CENTRE SOCIOSANITARI SARQUAVITAE SANT JORDI,CATALUÑA,BARCELONA,Cornellà de Llobregat,CARRETERA SANT JOAN DESPI 60,8940,934752690,51,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005257,81784,CENTRE SOCIOSANITARI D'ESPLUGUES,CATALUÑA,BARCELONA,Esplugues de Llobregat,VIA AUGUSTA 66-70,8950,936406350,131,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005259,81740,SAR LA SALUT JOSEP SERVAT,CATALUÑA,BARCELONA,Barcelona,"CALLE ANTEQUERA, 8-18",8024,932857512,56,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005260,81795,CENTRE SOCIOSANITARI RICARD FORTUNY,CATALUÑA,BARCELONA,Vilafranca del Penedès,AVENIDA GARRAF 3,8720,938172357,187,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
908005261,81751,CLINICA CREU BLANCA,CATALUÑA,BARCELONA,Barcelona,"PASEO REINA  ELISENDA  DE  MONTCADA, 17",8034,932522522,51,Hospitales Generales,PRIVADOS,,Sin concierto,NO
908005262,81919,PARC SANITARI SANT JOAN DE DEU-SERVEIS SANITARIS CENTRE PENITENCIARI BRIANS-2,CATALUÑA,BARCELONA,Sant Esteve Sesrovires,"CARRETERA MARTORELL A CAPELLADES ,",8635,936935000,152,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
908005263,81829,CENTRE FORUM,CATALUÑA,BARCELONA,Barcelona,"CALLE LLULL, 410",8019,932483000,223,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
908005265,81762,HESTIA GRACIA,CATALUÑA,BARCELONA,Barcelona,CALLE SECRETARI COLOMA 95,8024,934170400,153,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005268,80155,CLINICA MC LONDRES,CATALUÑA,BARCELONA,Barcelona,CALLE LONDRES 28-38,8029,934577200,22,Hospitales Generales,MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL,,Sin concierto,NO
908005269,81830,CENTRE SOCIOSANITARI BLAUCLINIC DOLORS ALEU,CATALUÑA,BARCELONA,Barcelona,CALLE MARQUES DE SANTA ANNA 9,8023,934343216,174,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005270,81874,CLINICA GALATEA,CATALUÑA,BARCELONA,Barcelona,CALLE PALAFOLLS 15-19,8017,932057267,22,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
908005271,81896,CENTRE SOCIAL I SANITARI FREDERICA MONTSENY,CATALUÑA,BARCELONA,Viladecans,CALLE ESLIDA 6-8,8840,936473525,76,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005272,81964,UNITAT POLIVALENT SALUT MENTAL BARCELONA-NORD,CATALUÑA,BARCELONA,Barcelona,AVENIDA JORDA 8,8035,934275250,52,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),NO
908005273,82012,HOSPITAL QUIRON SALUD DEL VALLES - CLINICA DEL VALLES,CATALUÑA,BARCELONA,Sabadell,PASEO RUBIO I ORS 25-27,8203,937283100,107,Hospitales Generales,PRIVADOS,,Sin concierto,NO
908005275,81931,CENTRE SOCIOSANITARI SANT JORDI DE LA VALL D'HEBRON,CATALUÑA,BARCELONA,Barcelona,PASEO VALL D'HEBRON 135-141,8035,934280000,57,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005279,81920,CENTRE INTEGRAL DE SERVEIS EN SALUT MENTAL COMUNITARIA,CATALUÑA,BARCELONA,Barcelona,CALLE VERNTALLAT 11-19,8024,932184908,25,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
908005280,82156,CLINICA SANT ANTONI,CATALUÑA,BARCELONA,Barcelona,CALLE SANT ELOI 6-8,8038,932974010,224,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005281,81953,MAPFRE QUAVITAE BARCELONA,CATALUÑA,BARCELONA,Barcelona,CALLE SANT ANTONI MARIA CLARET 200,8025,934579400,38,Hospitales de media y larga estancia,PRIVADOS,,Sin concierto,NO
908005282,81347,HOSPITAL UNIVERSITARI VALL D'HEBRON,CATALUÑA,BARCELONA,Barcelona,PASEO VALL D'HEBRON 119-129,8035,934894524,1315,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
908005283,82045,HESTIA STAUROS,CATALUÑA,BARCELONA,Barcelona,PLAZA KARL MARX 1,8042,931171074,98,Hospitales de media y larga estancia,PRIVADOS,,Sin concierto,NO
908005288,82066,HOSPITAL DE SANT JOAN DESPI MOISES BROGGI,CATALUÑA,BARCELONA,Sant Joan Despí,AVENIDA JACINT VERDAGUER 90,8970,935531200,328,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
908005290,82134,ITA MARESME,CATALUÑA,BARCELONA,Barcelona,CALLE AVENIR 14,8006,933621258,56,Hospitales especializados,PRIVADOS,,Sin concierto,NO
908005293,82112,UNITAT POLIVALENT BENITO MENNI EN SALUT MENTAL DE L'HOSPITALET-EL PRAT DE LLOBREGAT,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",CALLE SANT RAFAEL 11,8905,936402400,35,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),NO
908005298,82145,CENTRE SOCIOSANITARI DEL CENTRE INTEGRAL DE SALUT COTXERES,CATALUÑA,BARCELONA,Barcelona,AVENIDA BORBO 18-30,8016,932438991,209,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005627,82178,HOSPITAL SOCIOSANITARI DE MOLLET,CATALUÑA,BARCELONA,Mollet del Vallès,CALLE SANT LLORENÇ 39-41,8100,935760300,109,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908005675,82190,IVAN MAÑERO CLINIC,CATALUÑA,BARCELONA,Sant Cugat del Vallès,CALLE VICTOR HUGO 24,8174,902401540,17,Hospitales especializados,PRIVADOS,,Sin concierto,NO
908007616,82224,SARQUAVITAE BONANOVA,CATALUÑA,BARCELONA,Barcelona,CALLE CALATRAVA 83,8017,932534940,28,Hospitales de media y larga estancia,PRIVADOS,,Sin concierto,NO
908007674,82213,CENTRE D'HOSPITALITZACIO I HOSPITAL DE DIA TRASTORNS DE LA CONDUCTA,CATALUÑA,BARCELONA,Argentona,CALLE CIRES S/N,8310,937533006,40,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
908008299,82189,CENTRE SOCIOSANITARI ISABEL ROIG,CATALUÑA,BARCELONA,Barcelona,CALLE FERNANDO PESSOA 47-51,8030,931780667,251,Hospitales de media y larga estancia,PRIVADOS,,Sin concierto,NO
908009231,82236,CENTRE LA CREUETA,CATALUÑA,BARCELONA,Sabadell,PLAZA DE LES VAQUES S/N,8202,937451164,46,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
908012300,82246,UNITAT TERAPEUTICA-EDUCATIVA ACOMPANYA'M,CATALUÑA,BARCELONA,Barcelona,CALLE JESUS I MARIA 18-20,8022,932532100,30,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
908013068,82257,CAT BARCELONA,CATALUÑA,BARCELONA,Barcelona,CALLE POMARET 20,8017,932540157,28,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
917000807,170097,CLINICA SALUS INFIRMORUM,CATALUÑA,GIRONA,Banyoles,PASEO MOSSEN LLUIS CONSTANS 130,17820,972570208,100,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
917000808,170101,HOSPITAL DE SANT JAUME,CATALUÑA,GIRONA,Blanes,CALLE JAUME ARCELOS 1,17300,972331550,23,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
917000809,170118,HOSPITAL DE CAMPDEVANOL,CATALUÑA,GIRONA,Campdevànol,CARRETERA DE GOMBREN 20,17530,972730028,80,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),NO
917000810,170123,HOSPITAL DE FIGUERES,CATALUÑA,GIRONA,Figueres,RONDA RECTOR AROLAS S/N,17600,972501400,168,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),SI
917000811,170139,CLINICA SANTA CREU,CATALUÑA,GIRONA,Figueres,"CALLE PERE III, 41",17600,972503650,35,Hospitales Generales,PRIVADOS,,Sin concierto,NO
917000812,170031,CLINICA BOFILL,CATALUÑA,GIRONA,Girona,"RONDA SANT ANTONI MARIA CLARET, 20",17002,972204350,47,Hospitales Generales,PRIVADOS,,Sin concierto,NO
917000813,170010,HOSPITAL UNIVERSITARI DE GIRONA DR. JOSEP TRUETA,CATALUÑA,GIRONA,Girona,AVENIDA FRANÇA S/N,17007,972940200,431,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Red de utilización pública (RUP),SI
917000814,170059,CLINICA GIRONA,CATALUÑA,GIRONA,Girona,CALLE JOAN  MARAGALL 26,17002,972204500,123,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),NO
917000815,170062,CLINICA QUIRURGICA ONYAR,CATALUÑA,GIRONA,Girona,CALLE HEROINES DE SANTA BARBARA 6,17004,972204900,38,Hospitales Generales,PRIVADOS,,Sin concierto,NO
917000816,170301,HOSPITAL SANTA CATERINA-IAS,CATALUÑA,GIRONA,Salt,AVENIDA DOCTOR CASTANY (P. H. MARTI I JULIA) S/N,17190,972182600,178,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
917000817,170216,HOSPITAL PSIQUIATRIC,CATALUÑA,GIRONA,Salt,"CALLE DOCTOR CASTANY, S/N",17190,972182512,593,Hospitales de salud mental y tratamiento de toxicomanías,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
917000818,170160,HOSPITAL SOCIOSANITARI DE LLORET DE MAR,CATALUÑA,GIRONA,Lloret de Mar,"CALLE VALL DE VENECIA, 59",17310,972364736,63,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
917000819,170176,HOSPITAL D'OLOT I COMARCAL DE LA GARROTXA,CATALUÑA,GIRONA,Olot,AVENIDA PAISOS  CATALANS 86,17800,972261800,137,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),NO
917000820,170195,HOSPITAL DE PALAMOS,CATALUÑA,GIRONA,Palamós,CALLE HOSPITAL 36,17230,972600160,136,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),SI
917000822,170221,RESIDENCIA DE GENT GRAN PUIG D'EN ROCA,CATALUÑA,GIRONA,Girona,CALLE ANTONI VARES I MARTINELL 37,17007,972209250,55,Hospitales de media y larga estancia,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Red de utilización pública (RUP),NO
917000823,170237,HOSPITAL COMARCAL DE BLANES,CATALUÑA,GIRONA,Blanes,CARRETERA ACCES CALA SANT FRANCESC 5,17300,972353264,121,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
917000824,170242,RESIDENCIA GERIATRICA MARIA GAY,CATALUÑA,GIRONA,Girona,CALLE PORTAL NOU 12,17004,972205045,24,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
917000825,170255,CENTRE SOCIOSANITARI MUTUAM GIRONA,CATALUÑA,GIRONA,Girona,AVENIDA FRANÇA 64,17007,972171819,90,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
917000826,170277,CENTRE SOCIOSANITARI DE PUIGCERDA,CATALUÑA,GIRONA,Puigcerdà,CAMINO ANTIC DE LLIVIA S/N,17520,972880150,52,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
917000827,170288,CENTRE SOCIOSANITARI BERNAT JAUME,CATALUÑA,GIRONA,Figueres,RONDA RECTOR AROLAS S/N,17600,972501400,121,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
917000828,170299,INSTITUT CATALA D'ONCOLOGIA GIRONA - HOSPITAL JOSEP TRUETA,CATALUÑA,GIRONA,Girona,AVENIDA FRANÇA S/N,17007,972940200,26,Hospitales especializados,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
917000829,170323,CENTRE SOCIOSANITARI PARC HOSPITALARI MARTI I JULIA,CATALUÑA,GIRONA,Salt,CALLE DR. CASTANY S/N,17190,972182512,120,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
917000830,170312,CENTRE PALAMOS GENT GRAN,CATALUÑA,GIRONA,Palamós,CALLE PROVENÇA 36,17230,972600160,100,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
917001139,170334,HOSPITAL DE CERDANYA / HOPITAL DE CERDAGNE,CATALUÑA,GIRONA,Puigcerdà,CAMINO D'UR 31,17520,972114090,66,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Sin concierto,NO
925000571,250077,CLINICA PSIQUIATRICA BELLAVISTA,CATALUÑA,LLEIDA,Lleida,AVENIDA ROVIRA ROURE 116,25198,973231698,75,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
925000572,250019,HOSPITAL UNIVERSITARI ARNAU DE VILANOVA DE LLEIDA.,CATALUÑA,LLEIDA,Lleida,AVENIDA ALCALDE  ROVIRA  ROURE 80,25198,973248100,463,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Red de utilización pública (RUP),SI
925000574,250045,VITHAS HOSPITAL MONTSERRAT,CATALUÑA,LLEIDA,Lleida,CALLE BISBE TORRES 13,25002,973266300,47,Hospitales Generales,PRIVADOS,,Sin concierto,NO
925000575,250058,"CLINICA PERPETUO SOCORRO DE LERIDA, GRUPO HLA, SLU",CATALUÑA,LLEIDA,Lleida,CALLE BISBE MESSEGUER 3,25003,973266100,58,Hospitales Generales,PRIVADOS,,Sin concierto,NO
925000576,250024,HOSPITAL SANTA MARIA,CATALUÑA,LLEIDA,Lleida,AVENIDA ALCALDE ROVIRA ROURE 44,25198,973727222,229,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),SI
925000578,250117,FUNDACIO SANT HOSPITAL.,CATALUÑA,LLEIDA,"Seu d'Urgell, La",PASEO JOAN BRUDIEU 8,25700,973350050,88,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),NO
925000579,250143,HOSPITAL COMARCAL DEL PALLARS,CATALUÑA,LLEIDA,Tremp,CALLE PAU CASALS 5,25620,973652255,63,Hospitales Generales,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
925000580,250156,ESPITAU VAL D'ARAN,CATALUÑA,LLEIDA,Vielha e Mijaran,"CALLE ESPITAU, 8",25530,973640004,31,Hospitales Generales,PRIVADOS,,Sin concierto,NO
925000581,250138,"CENTRE SANITARI DEL SOLSONES, FPC",CATALUÑA,LLEIDA,Solsona,"PLAZA ANTONI GUITART, 1",25280,973481172,32,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
925000582,250169,HESTIA BALAGUER.,CATALUÑA,LLEIDA,Balaguer,CALLE GREGORI GALLEGO 22-28,25600,973450304,120,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
925000583,250175,RESIDENCIA TERRAFERMA,CATALUÑA,LLEIDA,Alpicat,CALLE PARTIDA DEL GRAO S/N,25110,973737455,137,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
925000584,250181,"CASTELL D'OLIANA RESIDENCIAL,S.L",CATALUÑA,LLEIDA,Oliana,CARRETERA DE LLEIDA A PUIGCERDA .,25790,973463030,20,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),NO
925000586,250209,HOSPITAL JAUME NADAL MEROLES,CATALUÑA,LLEIDA,Lleida,CALLE ACADEMIA 41,25002,973289333,126,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
925000587,250210,SANT JOAN DE DEU TERRES DE LLEIDA,CATALUÑA,LLEIDA,Almacelles,CARRETERA N-240 .,25100,973740010,14,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),SI
925000909,250232,HOSPITAL SANT JOAN DE DEU LLEIDA,CATALUÑA,LLEIDA,Lleida,AVENIDA CANADENCA S/N,25001,973740010,130,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),SI
943000750,430108,CENTRE MQ REUS,CATALUÑA,TARRAGONA,Reus,CALLE ANTONI GAUDI 26,43203,977010800,50,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),NO
943000751,430115,"VILLABLANCA SERVEIS ASSISTENCIALS, SA",CATALUÑA,TARRAGONA,Reus,PARTIDA BELLISENS S/N,43205,977390011,350,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),SI
943000752,430120,"INSTITUT PERE MATA, S.A",CATALUÑA,TARRAGONA,Reus,CARRETERA DE L'INSTITUT PERE MATA S/N,43206,977338565,727,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),SI
943000753,430069,CLINICA ACTIVA MUTUA 2008,CATALUÑA,TARRAGONA,Tarragona,CALLE PIN I SOLER 12,43002,977217900,22,Hospitales especializados,MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL,,Sin concierto,NO
943000754,430043,HOSPITAL DE SANT PAU I SANTA TECLA,CATALUÑA,TARRAGONA,Tarragona,RAMBLA VELLA 14,43003,977259900,186,Hospitales Generales,PRIVADOS,,Red de utilización pública (RUP),SI
943000755,430017,HOSPITAL UNIVERSITARI JOAN XXIII DE TARRAGONA,CATALUÑA,TARRAGONA,Tarragona,CALLE DOCTOR MALLAFRE GUASCH 4,43007,977295800,372,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Red de utilización pública (RUP),SI
943000756,430022,HOSPITAL SOCIOSANITARI FRANCOLI,CATALUÑA,TARRAGONA,Tarragona,CALLE DOCTOR MALLAFRE GUASCH S/N,43005,977232714,156,Hospitales de media y larga estancia,OTRAS ENTIDADES U ORGANISMOS PÚBLICOS,,Red de utilización pública (RUP),NO
943000757,430056,HOSPITAL VIAMED MONEGAL,CATALUÑA,TARRAGONA,Tarragona,CALLE LOPEZ PELAEZ 15-17,43002,977225012,53,Hospitales Generales,PRIVADOS,,Sin concierto,NO
943000758,430173,HOSPITAL DE LA SANTA CREU,CATALUÑA,TARRAGONA,Tortosa,PASEO MOSSEN VALLS BARTOMEU 1,43590,977500533,250,Hospitales de media y larga estancia,MUNICIPIO,,Red de utilización pública (RUP),SI
943000759,430189,CLINICA TERRES DE L'EBRE,CATALUÑA,TARRAGONA,Tortosa,PLAZA JOAQUIM  BAU 6-8,43500,977588200,40,Hospitales Generales,MUNICIPIO,,Red de utilización pública (RUP),NO
